user_id,campaign,pdays,previous,poutcome,contact mode,contact day,contact month,contact duration,deposit
2146,2,98,2,success,cellular,26,may,208,yes
2147,1,-1,0,unknown,cellular,26,may,253,yes
2148,1,-1,0,unknown,cellular,26,may,185,yes
2149,3,-1,0,unknown,cellular,27,may,229,yes
2150,2,-1,0,unknown,cellular,27,may,189,yes
2151,1,103,1,success,cellular,27,may,439,yes
2152,1,212,1,success,cellular,27,may,242,yes
2153,1,-1,0,unknown,cellular,27,may,145,yes
2154,3,-1,0,unknown,cellular,27,may,155,yes
2155,2,-1,0,unknown,cellular,27,may,122,yes
2156,3,97,3,success,cellular,27,may,776,yes
2157,1,41,2,other,cellular,27,may,329,yes
2158,2,-1,0,unknown,cellular,27,may,367,yes
2159,1,-1,0,unknown,cellular,27,may,412,yes
2160,1,-1,0,unknown,telephone,27,may,165,yes
2161,3,89,2,failure,cellular,27,may,223,yes
2162,2,-1,0,unknown,cellular,27,may,311,yes
2163,9,-1,0,unknown,cellular,28,may,513,yes
2164,3,90,2,success,cellular,1,jun,324,yes
2165,1,-1,0,unknown,cellular,1,jun,295,yes
2166,1,-1,0,unknown,cellular,1,jun,264,yes
2167,1,-1,0,unknown,cellular,1,jun,377,yes
2168,1,95,1,success,cellular,1,jun,205,yes
2169,1,-1,0,unknown,cellular,1,jun,287,yes
2170,1,-1,0,unknown,cellular,1,jun,263,yes
2171,2,-1,0,unknown,cellular,1,jun,166,yes
2172,1,-1,0,unknown,cellular,1,jun,327,yes
2173,1,293,7,failure,cellular,1,jun,69,yes
2174,1,-1,0,unknown,cellular,1,jun,326,yes
2175,1,-1,0,unknown,cellular,1,jun,1460,yes
2176,1,-1,0,unknown,cellular,1,jun,1048,yes
2177,1,-1,0,unknown,cellular,1,jun,781,yes
2178,2,-1,0,unknown,cellular,1,jun,335,yes
2179,2,-1,0,unknown,cellular,1,jun,412,yes
2180,2,-1,0,unknown,cellular,1,jun,177,yes
2181,1,90,1,success,cellular,1,jun,251,yes
2182,1,-1,0,unknown,cellular,1,jun,339,yes
2183,1,81,2,success,cellular,1,jun,174,yes
2184,1,38,2,other,cellular,1,jun,114,yes
2185,1,-1,0,unknown,cellular,1,jun,192,yes
2186,2,-1,0,unknown,cellular,1,jun,215,yes
2187,1,-1,0,unknown,cellular,1,jun,235,yes
2188,1,-1,0,unknown,cellular,1,jun,1087,yes
2189,1,-1,0,unknown,cellular,1,jun,253,yes
2190,2,-1,0,unknown,cellular,1,jun,1144,yes
2191,1,28,8,other,cellular,1,jun,220,yes
2192,1,-1,0,unknown,cellular,1,jun,314,yes
2193,2,84,1,success,cellular,2,jun,163,yes
2194,1,-1,0,unknown,cellular,2,jun,479,yes
2195,1,-1,0,unknown,cellular,2,jun,395,yes
2196,1,-1,0,unknown,cellular,2,jun,350,yes
2197,1,96,2,success,cellular,2,jun,199,yes
2198,1,-1,0,unknown,cellular,2,jun,294,yes
2199,1,-1,0,unknown,cellular,2,jun,690,yes
2200,1,-1,0,unknown,cellular,2,jun,596,yes
2201,1,-1,0,unknown,cellular,2,jun,169,yes
2202,1,-1,0,unknown,cellular,2,jun,195,yes
2203,1,67,4,success,cellular,2,jun,103,yes
2204,1,-1,0,unknown,cellular,2,jun,417,yes
2205,2,-1,0,unknown,cellular,2,jun,160,yes
2206,1,-1,0,unknown,telephone,2,jun,270,yes
2207,2,92,4,success,cellular,2,jun,271,yes
2208,1,60,3,failure,cellular,2,jun,712,yes
2209,1,120,1,success,cellular,2,jun,74,yes
2210,1,-1,0,unknown,cellular,2,jun,84,yes
2211,2,-1,0,unknown,cellular,2,jun,261,yes
2212,1,-1,0,unknown,cellular,2,jun,245,yes
2213,1,368,3,failure,cellular,2,jun,263,yes
2214,1,55,6,other,cellular,2,jun,310,yes
2215,2,-1,0,unknown,cellular,2,jun,482,yes
2216,2,113,21,success,cellular,2,jun,924,yes
2217,2,-1,0,unknown,cellular,2,jun,253,yes
2218,1,-1,0,unknown,cellular,2,jun,192,yes
2219,3,293,2,failure,cellular,2,jun,181,yes
2220,2,-1,0,unknown,cellular,2,jun,250,yes
2221,1,55,2,failure,cellular,2,jun,163,yes
2222,3,-1,0,unknown,cellular,2,jun,541,yes
2223,2,71,1,success,cellular,3,jun,262,yes
2224,4,-1,0,unknown,telephone,3,jun,206,yes
2225,2,86,2,success,cellular,3,jun,115,yes
2226,4,-1,0,unknown,cellular,3,jun,592,yes
2227,1,-1,0,unknown,telephone,3,jun,437,yes
2228,2,-1,0,unknown,cellular,3,jun,313,yes
2229,1,195,1,failure,cellular,3,jun,705,yes
2230,1,-1,0,unknown,cellular,3,jun,198,yes
2231,1,-1,0,unknown,cellular,3,jun,321,yes
2232,4,-1,0,unknown,cellular,3,jun,296,yes
2233,1,-1,0,unknown,cellular,3,jun,411,yes
2234,1,-1,0,unknown,cellular,3,jun,593,yes
2235,1,-1,0,unknown,cellular,3,jun,165,yes
2236,2,-1,0,unknown,cellular,3,jun,224,yes
2237,1,119,1,failure,cellular,3,jun,340,yes
2238,2,-1,0,unknown,cellular,3,jun,591,yes
2239,2,96,5,success,cellular,3,jun,385,yes
2240,3,-1,0,unknown,cellular,3,jun,238,yes
2241,1,-1,0,unknown,cellular,3,jun,170,yes
2242,1,-1,0,unknown,cellular,3,jun,539,yes
2243,2,72,1,success,cellular,3,jun,300,yes
2244,1,-1,0,unknown,cellular,3,jun,200,yes
2245,1,119,1,failure,cellular,3,jun,699,yes
2246,1,-1,0,unknown,cellular,3,jun,837,yes
2247,2,93,1,success,cellular,3,jun,725,yes
2248,2,85,3,other,cellular,3,jun,1076,yes
2249,1,20,1,other,cellular,3,jun,187,yes
2250,3,-1,0,unknown,cellular,4,jun,510,yes
2251,2,94,4,success,cellular,4,jun,328,yes
2252,2,-1,0,unknown,cellular,4,jun,262,yes
2253,1,-1,0,unknown,cellular,4,jun,207,yes
2254,1,-1,0,unknown,cellular,4,jun,449,yes
2255,1,-1,0,unknown,cellular,4,jun,182,yes
2256,1,-1,0,unknown,cellular,4,jun,224,yes
2257,1,-1,0,unknown,cellular,4,jun,400,yes
2258,1,-1,0,unknown,cellular,4,jun,217,yes
2259,1,-1,0,unknown,cellular,4,jun,160,yes
2260,2,122,2,failure,cellular,4,jun,352,yes
2261,1,-1,0,unknown,cellular,4,jun,787,yes
2262,1,80,14,other,cellular,4,jun,323,yes
2263,1,119,2,other,cellular,4,jun,160,yes
2264,1,-1,0,unknown,cellular,4,jun,194,yes
2265,2,98,1,success,cellular,4,jun,96,yes
2266,2,-1,0,unknown,cellular,4,jun,94,yes
2267,1,-1,0,unknown,cellular,4,jun,136,yes
2268,2,391,3,failure,cellular,4,jun,81,yes
2269,1,119,3,failure,cellular,4,jun,147,yes
2270,4,-1,0,unknown,cellular,4,jun,121,yes
2271,2,-1,0,unknown,cellular,4,jun,89,yes
2272,1,97,2,success,cellular,4,jun,1161,yes
2273,2,-1,0,unknown,cellular,4,jun,124,yes
2274,3,126,3,failure,cellular,4,jun,282,yes
2275,3,50,8,failure,cellular,4,jun,592,yes
2276,1,-1,0,unknown,cellular,5,jun,397,yes
2277,1,87,1,success,cellular,5,jun,324,yes
2278,1,-1,0,unknown,cellular,5,jun,275,yes
2279,1,86,7,success,cellular,5,jun,199,yes
2280,1,-1,0,unknown,cellular,5,jun,255,yes
2281,1,-1,0,unknown,cellular,5,jun,462,yes
2282,1,-1,0,unknown,telephone,5,jun,302,yes
2283,1,94,1,success,cellular,5,jun,149,yes
2284,1,-1,0,unknown,cellular,5,jun,191,yes
2285,1,-1,0,unknown,cellular,5,jun,1543,yes
2286,1,-1,0,unknown,cellular,5,jun,207,yes
2287,2,-1,0,unknown,cellular,5,jun,493,yes
2288,1,-1,0,unknown,cellular,5,jun,509,yes
2289,1,-1,0,unknown,cellular,5,jun,657,yes
2290,2,-1,0,unknown,cellular,5,jun,159,yes
2291,3,-1,0,unknown,telephone,5,jun,522,yes
2292,2,98,1,success,cellular,5,jun,207,yes
2293,3,-1,0,unknown,cellular,5,jun,577,yes
2294,1,-1,0,unknown,telephone,5,jun,366,yes
2295,2,-1,0,unknown,cellular,5,jun,201,yes
2296,2,-1,0,unknown,cellular,5,jun,548,yes
2297,2,-1,0,unknown,cellular,5,jun,438,yes
2298,2,91,1,success,cellular,5,jun,126,yes
2299,7,-1,0,unknown,cellular,5,jun,244,yes
2300,2,-1,0,unknown,cellular,5,jun,157,yes
2301,3,-1,0,unknown,cellular,8,jun,107,yes
2302,3,-1,0,unknown,cellular,8,jun,138,yes
2303,6,-1,0,unknown,cellular,8,jun,458,yes
2304,3,-1,0,unknown,cellular,8,jun,301,yes
2305,4,-1,0,unknown,cellular,8,jun,243,yes
2306,2,83,2,success,cellular,9,jun,234,yes
2307,4,85,4,success,cellular,9,jun,993,yes
2308,2,-1,0,unknown,cellular,9,jun,529,yes
2309,7,-1,0,unknown,telephone,9,jun,221,yes
2310,6,-1,0,unknown,cellular,12,jun,126,yes
2311,7,357,2,failure,cellular,12,jun,95,yes
2312,2,207,1,other,cellular,15,jun,491,yes
2313,2,98,2,other,cellular,15,jun,532,yes
2314,1,-1,0,unknown,cellular,15,jun,95,yes
2315,6,-1,0,unknown,telephone,15,jun,351,yes
2316,1,-1,0,unknown,cellular,15,jun,372,yes
2317,1,-1,0,unknown,cellular,15,jun,288,yes
2318,1,89,1,success,cellular,15,jun,415,yes
2319,2,-1,0,unknown,cellular,15,jun,382,yes
2320,1,-1,0,unknown,cellular,15,jun,257,yes
2321,2,-1,0,unknown,cellular,15,jun,181,yes
2322,1,-1,0,unknown,cellular,15,jun,284,yes
2323,1,207,1,other,cellular,15,jun,220,yes
2324,1,-1,0,unknown,cellular,15,jun,188,yes
2325,1,105,1,failure,cellular,15,jun,155,yes
2326,1,90,1,success,cellular,15,jun,322,yes
2327,2,-1,0,unknown,cellular,15,jun,89,yes
2328,1,-1,0,unknown,cellular,15,jun,173,yes
2329,1,-1,0,unknown,cellular,15,jun,129,yes
2330,2,-1,0,unknown,cellular,16,jun,136,yes
2331,2,-1,0,unknown,cellular,16,jun,263,yes
2332,2,-1,0,unknown,cellular,16,jun,245,yes
2333,3,-1,0,unknown,cellular,16,jun,162,yes
2334,4,-1,0,unknown,cellular,18,jun,813,yes
2335,3,-1,0,unknown,cellular,18,jun,235,yes
2336,2,-1,0,unknown,cellular,18,jun,259,yes
2337,2,314,2,failure,cellular,18,jun,270,yes
2338,6,92,5,other,telephone,18,jun,280,yes
2339,5,211,2,failure,telephone,19,jun,293,yes
2340,3,-1,0,unknown,cellular,22,jun,295,yes
2341,1,140,1,failure,telephone,22,jun,883,yes
2342,1,104,1,success,cellular,22,jun,269,yes
2343,1,-1,0,unknown,cellular,22,jun,983,yes
2344,1,109,3,failure,cellular,22,jun,459,yes
2345,1,-1,0,unknown,cellular,22,jun,586,yes
2346,1,-1,0,unknown,cellular,30,jun,128,yes
2347,1,-1,0,unknown,cellular,30,jun,157,yes
2348,1,-1,0,unknown,cellular,30,jun,224,yes
2349,1,-1,0,unknown,cellular,30,jun,377,yes
2350,2,-1,0,unknown,cellular,1,jul,571,yes
2351,3,-1,0,unknown,cellular,1,jul,140,yes
2352,2,65,1,success,cellular,1,jul,260,yes
2353,2,-1,0,unknown,cellular,2,jul,260,yes
2354,2,-1,0,unknown,cellular,2,jul,342,yes
2355,1,-1,0,unknown,cellular,2,jul,275,yes
2356,1,-1,0,unknown,cellular,2,jul,356,yes
2357,1,-1,0,unknown,telephone,2,jul,363,yes
2358,1,-1,0,unknown,cellular,2,jul,218,yes
2359,1,-1,0,unknown,cellular,2,jul,367,yes
2360,1,395,2,success,cellular,2,jul,566,yes
2361,1,342,1,failure,telephone,2,jul,711,yes
2362,1,-1,0,unknown,cellular,2,jul,396,yes
2363,1,399,3,success,cellular,2,jul,940,yes
2364,2,-1,0,unknown,cellular,2,jul,478,yes
2365,2,147,5,success,cellular,2,jul,503,yes
2366,2,49,3,failure,cellular,2,jul,135,yes
2367,1,-1,0,unknown,cellular,2,jul,272,yes
2368,1,-1,0,unknown,telephone,2,jul,176,yes
2369,2,-1,0,unknown,cellular,3,jul,247,yes
2370,2,-1,0,unknown,telephone,3,jul,353,yes
2371,1,-1,0,unknown,cellular,3,jul,203,yes
2372,1,80,1,success,cellular,3,jul,264,yes
2373,1,-1,0,unknown,cellular,3,jul,446,yes
2374,1,-1,0,unknown,cellular,3,jul,175,yes
2375,6,-1,0,unknown,cellular,3,jul,1007,yes
2376,2,-1,0,unknown,cellular,3,jul,409,yes
2377,2,389,1,other,cellular,3,jul,438,yes
2378,1,-1,0,unknown,cellular,3,jul,257,yes
2379,2,-1,0,unknown,cellular,3,jul,308,yes
2380,3,-1,0,unknown,cellular,6,jul,270,yes
2381,2,-1,0,unknown,cellular,6,jul,227,yes
2382,4,-1,0,unknown,cellular,6,jul,316,yes
2383,1,-1,0,unknown,cellular,7,jul,429,yes
2384,1,-1,0,unknown,cellular,7,jul,371,yes
2385,1,-1,0,unknown,cellular,7,jul,297,yes
2386,1,-1,0,unknown,cellular,7,jul,284,yes
2387,2,386,1,success,cellular,7,jul,682,yes
2388,2,-1,0,unknown,cellular,7,jul,180,yes
2389,1,-1,0,unknown,cellular,7,jul,376,yes
2390,1,-1,0,unknown,cellular,7,jul,224,yes
2391,1,412,1,failure,cellular,7,jul,370,yes
2392,2,-1,0,unknown,cellular,7,jul,495,yes
2393,1,-1,0,unknown,telephone,7,jul,876,yes
2394,1,-1,0,unknown,telephone,7,jul,388,yes
2395,1,62,1,failure,cellular,8,jul,167,yes
2396,1,229,2,failure,cellular,8,jul,361,yes
2397,1,385,1,failure,cellular,8,jul,341,yes
2398,2,-1,0,unknown,telephone,8,jul,1006,yes
2399,2,-1,0,unknown,cellular,8,jul,896,yes
2400,1,156,1,other,cellular,8,jul,340,yes
2401,1,-1,0,unknown,cellular,8,jul,349,yes
2402,1,-1,0,unknown,telephone,8,jul,576,yes
2403,2,-1,0,unknown,cellular,8,jul,315,yes
2404,1,-1,0,unknown,cellular,8,jul,153,yes
2405,3,-1,0,unknown,cellular,8,jul,97,yes
2406,2,-1,0,unknown,cellular,9,jul,253,yes
2407,2,-1,0,unknown,cellular,10,jul,104,yes
2408,4,-1,0,unknown,telephone,10,jul,336,yes
2409,2,-1,0,unknown,cellular,14,jul,169,yes
2410,2,163,2,other,cellular,15,jul,323,yes
2411,2,-1,0,unknown,cellular,20,jul,125,yes
2412,5,-1,0,unknown,cellular,24,jul,139,yes
2413,2,181,2,failure,cellular,28,jul,332,yes
2414,5,-1,0,unknown,cellular,28,jul,486,yes
2415,1,96,1,success,cellular,4,aug,576,yes
2416,1,-1,0,unknown,cellular,4,aug,849,yes
2417,1,-1,0,unknown,cellular,4,aug,218,yes
2418,1,-1,0,unknown,cellular,4,aug,642,yes
2419,1,-1,0,unknown,cellular,4,aug,185,yes
2420,1,-1,0,unknown,cellular,4,aug,600,yes
2421,1,96,6,success,cellular,4,aug,505,yes
2422,1,-1,0,unknown,cellular,4,aug,249,yes
2423,1,92,5,success,cellular,4,aug,173,yes
2424,2,96,1,success,cellular,4,aug,120,yes
2425,4,-1,0,unknown,cellular,5,aug,409,yes
2426,2,63,2,success,cellular,5,aug,1019,yes
2427,2,93,4,success,cellular,5,aug,475,yes
2428,1,-1,0,unknown,cellular,5,aug,211,yes
2429,1,64,2,success,cellular,5,aug,389,yes
2430,1,-1,0,unknown,cellular,5,aug,414,yes
2431,1,-1,0,unknown,cellular,5,aug,277,yes
2432,1,-1,0,unknown,cellular,5,aug,254,yes
2433,1,97,4,success,cellular,5,aug,253,yes
2434,2,69,26,other,cellular,5,aug,179,yes
2435,2,93,1,failure,cellular,5,aug,385,yes
2436,1,97,2,success,cellular,5,aug,150,yes
2437,2,-1,0,unknown,telephone,5,aug,270,yes
2438,1,-1,0,unknown,cellular,6,aug,355,yes
2439,2,98,6,success,cellular,6,aug,131,yes
2440,1,98,2,failure,cellular,6,aug,1452,yes
2441,1,-1,0,unknown,telephone,6,aug,256,yes
2442,2,-1,0,unknown,cellular,6,aug,254,yes
2443,1,-1,0,unknown,cellular,6,aug,550,yes
2444,2,-1,0,unknown,cellular,7,aug,345,yes
2445,1,-1,0,unknown,cellular,7,aug,342,yes
2446,2,-1,0,unknown,cellular,7,aug,206,yes
2447,1,-1,0,unknown,cellular,7,aug,324,yes
2448,1,394,2,failure,cellular,7,aug,79,yes
2449,1,-1,0,unknown,cellular,7,aug,714,yes
2450,1,-1,0,unknown,cellular,7,aug,255,yes
2451,2,-1,0,unknown,cellular,7,aug,147,yes
2452,1,95,2,failure,cellular,7,aug,273,yes
2453,2,-1,0,unknown,cellular,7,aug,530,yes
2454,1,-1,0,unknown,cellular,7,aug,456,yes
2455,1,99,2,success,cellular,7,aug,155,yes
2456,1,99,2,success,cellular,7,aug,262,yes
2457,1,99,2,other,cellular,7,aug,166,yes
2458,1,99,1,failure,cellular,7,aug,215,yes
2459,1,99,2,success,cellular,7,aug,221,yes
2460,1,-1,0,unknown,cellular,7,aug,130,yes
2461,2,-1,0,unknown,cellular,7,aug,353,yes
2462,1,-1,0,unknown,cellular,7,aug,212,yes
2463,1,99,7,success,cellular,7,aug,217,yes
2464,3,-1,0,unknown,cellular,7,aug,231,yes
2465,1,-1,0,unknown,cellular,10,aug,167,yes
2466,1,70,2,other,cellular,10,aug,559,yes
2467,1,185,2,success,cellular,10,aug,252,yes
2468,1,102,2,failure,telephone,10,aug,235,yes
2469,1,-1,0,unknown,cellular,10,aug,290,yes
2470,3,98,2,success,cellular,10,aug,294,yes
2471,1,103,3,success,cellular,11,aug,265,yes
2472,2,-1,0,unknown,cellular,11,aug,704,yes
2473,2,90,4,failure,cellular,11,aug,176,yes
2474,1,-1,0,unknown,cellular,11,aug,651,yes
2475,1,190,5,failure,cellular,11,aug,167,yes
2476,1,-1,0,unknown,cellular,11,aug,408,yes
2477,1,-1,0,unknown,telephone,11,aug,254,yes
2478,1,-1,0,unknown,cellular,11,aug,140,yes
2479,2,99,4,success,cellular,11,aug,229,yes
2480,2,-1,0,unknown,cellular,11,aug,315,yes
2481,1,78,5,failure,cellular,11,aug,149,yes
2482,1,70,3,failure,cellular,11,aug,349,yes
2483,1,-1,0,unknown,cellular,11,aug,1244,yes
2484,1,461,1,success,cellular,11,aug,221,yes
2485,2,116,2,failure,cellular,11,aug,175,yes
2486,1,461,1,failure,cellular,11,aug,206,yes
2487,2,-1,0,unknown,cellular,11,aug,589,yes
2488,1,104,1,success,cellular,12,aug,182,yes
2489,1,-1,0,unknown,telephone,12,aug,449,yes
2490,1,-1,0,unknown,cellular,12,aug,582,yes
2491,2,-1,0,unknown,cellular,12,aug,1336,yes
2492,2,100,4,failure,cellular,12,aug,239,yes
2493,1,-1,0,unknown,cellular,12,aug,641,yes
2494,2,-1,0,unknown,cellular,12,aug,178,yes
2495,1,-1,0,unknown,cellular,12,aug,1064,yes
2496,2,104,1,failure,cellular,12,aug,147,yes
2497,4,422,3,failure,cellular,12,aug,398,yes
2498,1,-1,0,unknown,cellular,12,aug,307,yes
2499,1,-1,0,unknown,cellular,12,aug,267,yes
2500,3,93,6,failure,cellular,12,aug,810,yes
2501,1,457,3,failure,cellular,12,aug,306,yes
2502,2,104,1,success,cellular,12,aug,338,yes
2503,3,100,5,success,cellular,12,aug,188,yes
2504,2,104,1,success,cellular,12,aug,255,yes
2505,1,104,1,success,cellular,12,aug,293,yes
2506,2,-1,0,unknown,cellular,12,aug,289,yes
2507,2,-1,0,unknown,telephone,13,aug,562,yes
2508,5,-1,0,unknown,cellular,13,aug,489,yes
2509,3,94,10,failure,cellular,13,aug,784,yes
2510,1,-1,0,unknown,cellular,13,aug,414,yes
2511,2,-1,0,unknown,cellular,13,aug,148,yes
2512,2,105,1,success,cellular,13,aug,315,yes
2513,1,430,1,failure,cellular,13,aug,399,yes
2514,1,-1,0,unknown,cellular,13,aug,234,yes
2515,2,-1,0,unknown,cellular,13,aug,496,yes
2516,2,105,2,success,cellular,13,aug,293,yes
2517,2,192,1,failure,cellular,13,aug,227,yes
2518,3,105,1,failure,cellular,13,aug,204,yes
2519,1,-1,0,unknown,cellular,13,aug,738,yes
2520,2,101,2,success,cellular,13,aug,320,yes
2521,2,462,1,success,cellular,13,aug,393,yes
2522,1,-1,0,unknown,cellular,13,aug,479,yes
2523,3,-1,0,unknown,cellular,13,aug,284,yes
2524,3,-1,0,unknown,cellular,13,aug,354,yes
2525,2,101,4,success,telephone,13,aug,640,yes
2526,2,-1,0,unknown,cellular,14,aug,156,yes
2527,1,-1,0,unknown,cellular,14,aug,225,yes
2528,2,106,2,success,cellular,14,aug,209,yes
2529,1,403,5,success,cellular,14,aug,436,yes
2530,3,-1,0,unknown,cellular,14,aug,326,yes
2531,1,102,5,success,cellular,14,aug,137,yes
2532,1,-1,0,unknown,cellular,14,aug,185,yes
2533,1,-1,0,unknown,cellular,14,aug,125,yes
2534,4,-1,0,unknown,cellular,14,aug,94,yes
2535,2,-1,0,unknown,cellular,14,aug,276,yes
2536,1,-1,0,unknown,cellular,14,aug,201,yes
2537,3,106,1,failure,cellular,14,aug,391,yes
2538,3,270,3,failure,cellular,14,aug,190,yes
2539,2,191,1,failure,cellular,14,aug,498,yes
2540,3,267,1,other,cellular,14,aug,880,yes
2541,3,457,1,other,cellular,14,aug,260,yes
2542,1,459,1,success,cellular,17,aug,308,yes
2543,1,-1,0,unknown,cellular,17,aug,348,yes
2544,1,-1,0,unknown,telephone,17,aug,199,yes
2545,1,-1,0,unknown,cellular,17,aug,286,yes
2546,1,-1,0,unknown,cellular,17,aug,220,yes
2547,2,397,1,failure,cellular,17,aug,343,yes
2548,1,-1,0,unknown,cellular,17,aug,711,yes
2549,1,196,1,success,cellular,17,aug,606,yes
2550,1,199,1,failure,cellular,17,aug,156,yes
2551,1,-1,0,unknown,telephone,18,aug,205,yes
2552,1,197,2,failure,telephone,18,aug,215,yes
2553,1,173,1,failure,cellular,18,aug,161,yes
2554,1,84,2,failure,cellular,18,aug,148,yes
2555,1,-1,0,unknown,cellular,18,aug,216,yes
2556,1,386,3,success,cellular,18,aug,193,yes
2557,1,461,5,failure,cellular,18,aug,532,yes
2558,1,-1,0,unknown,cellular,18,aug,441,yes
2559,1,84,3,success,cellular,19,aug,574,yes
2560,2,-1,0,unknown,cellular,19,aug,225,yes
2561,1,-1,0,unknown,cellular,19,aug,335,yes
2562,2,271,1,other,cellular,19,aug,240,yes
2563,1,-1,0,unknown,cellular,19,aug,164,yes
2564,1,-1,0,unknown,cellular,19,aug,634,yes
2565,3,-1,0,unknown,cellular,19,aug,232,yes
2566,1,84,2,success,cellular,19,aug,145,yes
2567,1,197,4,other,cellular,19,aug,195,yes
2568,1,-1,0,unknown,cellular,19,aug,338,yes
2569,1,-1,0,unknown,cellular,20,aug,267,yes
2570,1,-1,0,unknown,cellular,20,aug,474,yes
2571,1,87,6,failure,cellular,20,aug,217,yes
2572,1,-1,0,unknown,cellular,20,aug,195,yes
2573,1,-1,0,unknown,cellular,20,aug,184,yes
2574,1,90,3,success,cellular,20,aug,273,yes
2575,4,183,1,other,cellular,21,aug,228,yes
2576,3,91,1,success,cellular,21,aug,216,yes
2577,1,-1,0,unknown,cellular,21,aug,374,yes
2578,1,86,1,other,cellular,21,aug,273,yes
2579,1,-1,0,unknown,cellular,21,aug,276,yes
2580,2,80,2,success,cellular,21,aug,531,yes
2581,1,-1,0,unknown,cellular,21,aug,116,yes
2582,1,88,4,success,cellular,21,aug,126,yes
2583,2,428,2,success,cellular,21,aug,343,yes
2584,3,-1,0,unknown,cellular,21,aug,534,yes
2585,1,109,3,success,cellular,21,aug,744,yes
2586,1,184,3,success,cellular,21,aug,438,yes
2587,2,94,1,success,cellular,24,aug,130,yes
2588,2,88,4,other,cellular,24,aug,467,yes
2589,2,-1,0,unknown,cellular,24,aug,232,yes
2590,1,392,13,failure,cellular,25,aug,511,yes
2591,1,193,1,success,cellular,25,aug,192,yes
2592,1,-1,0,unknown,cellular,25,aug,479,yes
2593,2,-1,0,unknown,cellular,25,aug,412,yes
2594,6,95,4,success,cellular,25,aug,242,yes
2595,2,95,4,success,cellular,25,aug,291,yes
2596,3,-1,0,unknown,telephone,26,aug,128,yes
2597,1,-1,0,unknown,telephone,26,aug,314,yes
2598,1,-1,0,unknown,cellular,26,aug,323,yes
2599,1,-1,0,unknown,telephone,26,aug,189,yes
2600,1,-1,0,unknown,cellular,26,aug,186,yes
2601,1,-1,0,unknown,cellular,26,aug,624,yes
2602,1,474,3,failure,cellular,26,aug,257,yes
2603,4,92,1,failure,cellular,27,aug,700,yes
2604,2,119,1,other,telephone,27,aug,157,yes
2605,3,475,4,success,cellular,27,aug,259,yes
2606,1,-1,0,unknown,cellular,27,aug,212,yes
2607,3,-1,0,unknown,cellular,27,aug,445,yes
2608,2,477,1,failure,cellular,27,aug,398,yes
2609,1,94,1,success,cellular,27,aug,81,yes
2610,2,-1,0,unknown,cellular,28,aug,162,yes
2611,3,130,5,other,cellular,28,aug,207,yes
2612,1,-1,0,unknown,cellular,28,aug,622,yes
2613,1,164,4,other,cellular,28,aug,173,yes
2614,1,116,4,success,cellular,28,aug,370,yes
2615,1,-1,0,unknown,cellular,28,aug,261,yes
2616,2,93,8,failure,cellular,28,aug,155,yes
2617,8,98,1,failure,cellular,28,aug,207,yes
2618,3,98,1,failure,cellular,31,aug,160,yes
2619,2,283,1,success,telephone,31,aug,473,yes
2620,3,101,2,success,cellular,31,aug,186,yes
2621,1,474,1,failure,cellular,31,aug,267,yes
2622,1,97,3,failure,cellular,31,aug,470,yes
2623,1,157,12,failure,cellular,31,aug,219,yes
2624,2,476,4,success,cellular,1,sep,265,yes
2625,1,98,5,success,cellular,1,sep,120,yes
2626,1,-1,0,unknown,cellular,1,sep,212,yes
2627,1,-1,0,unknown,cellular,1,sep,82,yes
2628,1,98,2,failure,cellular,1,sep,181,yes
2629,2,386,1,success,cellular,2,sep,378,yes
2630,2,-1,0,unknown,cellular,2,sep,140,yes
2631,2,-1,0,unknown,cellular,2,sep,233,yes
2632,3,100,5,other,cellular,2,sep,121,yes
2633,1,94,8,success,cellular,3,sep,260,yes
2634,1,94,1,success,cellular,3,sep,365,yes
2635,1,99,2,other,cellular,3,sep,331,yes
2636,1,93,1,success,cellular,3,sep,733,yes
2637,3,-1,0,unknown,cellular,4,sep,316,yes
2638,2,94,2,success,cellular,4,sep,328,yes
2639,1,157,4,failure,cellular,4,sep,730,yes
2640,1,-1,0,unknown,cellular,4,sep,879,yes
2641,1,93,7,success,cellular,4,sep,230,yes
2642,3,-1,0,unknown,telephone,4,sep,770,yes
2643,1,100,4,other,cellular,4,sep,563,yes
2644,4,-1,0,unknown,telephone,7,sep,569,yes
2645,3,97,2,success,cellular,7,sep,281,yes
2646,1,98,5,success,cellular,7,sep,350,yes
2647,1,-1,0,unknown,cellular,7,sep,219,yes
2648,1,294,1,failure,cellular,7,sep,211,yes
2649,1,-1,0,unknown,cellular,7,sep,587,yes
2650,1,95,6,success,cellular,7,sep,351,yes
2651,1,94,3,success,cellular,7,sep,231,yes
2652,1,-1,0,unknown,cellular,8,sep,293,yes
2653,1,92,3,success,cellular,8,sep,495,yes
2654,1,-1,0,unknown,cellular,8,sep,206,yes
2655,1,-1,0,unknown,cellular,8,sep,169,yes
2656,1,97,4,success,cellular,8,sep,165,yes
2657,2,-1,0,unknown,cellular,8,sep,445,yes
2658,1,96,1,success,cellular,8,sep,260,yes
2659,1,-1,0,unknown,cellular,8,sep,137,yes
2660,1,131,2,failure,cellular,8,sep,519,yes
2661,1,-1,0,unknown,cellular,8,sep,140,yes
2662,2,95,1,success,cellular,8,sep,400,yes
2663,2,-1,0,unknown,telephone,8,sep,376,yes
